구분번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2023082800100316,2023년 8월,월요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승합,남,41-50세,상해없음
2023082800100317,2023년 8월,월요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 횡단중,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,보행자,남,65세 이상,중상
2023082800100345,2023년 8월,월요일,부산광역시 사하구 신평동,경상사고,0,0,2,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,41-50세,상해없음,승용,남,65세 이상,경상
2023082800100378,2023년 8월,월요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,41-50세,경상
2023082800100380,2023년 8월,월요일,부산광역시 해운대구 중동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,41-50세,중상
2023082800100381,2023년 8월,월요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,화물,남,41-50세,경상
2023082800100382,2023년 8월,월요일,부산광역시 강서구 대저1동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,남,12세 이하,부상신고
2023082800100383,2023년 8월,월요일,부산광역시 사상구 학장동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,기타불명,화물,남,41-50세,경상
2023082800100427,2023년 8월,월요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,보행자,남,12세 이하,경상
2023082800100428,2023년 8월,월요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승합,남,31-40세,상해없음,보행자,남,13-20세,경상
2023082800100429,2023년 8월,월요일,부산광역시 금정구 남산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,65세 이상,상해없음,승용,여,51-60세,경상
2023082800100480,2023년 8월,월요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,여,31-40세,경상
2023082800100482,2023년 8월,월요일,부산광역시 부산진구 개금동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승합,남,61-64세,상해없음,이륜,남,21-30세,경상
2023082800100515,2023년 8월,월요일,부산광역시 영도구 청학동,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,61-64세,상해없음,이륜,남,41-50세,경상
2023082800100535,2023년 8월,월요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,남,31-40세,경상
2023082800100536,2023년 8월,월요일,부산광역시 부산진구 부전동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,보행자,여,51-60세,중상
2023082800100538,2023년 8월,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,젖음/습기,흐림,단일로 - 기타,승용,남,21-30세,상해없음,이륜,남,31-40세,경상
2023082900100022,2023년 8월,화요일,부산광역시 부산진구 초읍동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,여,51-60세,중상
2023082900100078,2023년 8월,화요일,부산광역시 남구 감만동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,여,61-64세,경상,특수,남,65세 이상,경상
2023082900100079,2023년 8월,화요일,부산광역시 북구 만덕동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,65세 이상,상해없음
2023082900100121,2023년 8월,화요일,부산광역시 수영구 망미동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,승용,남,31-40세,경상
2023082900100152,2023년 8월,화요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 터널,특수,남,65세 이상,상해없음,승용,남,31-40세,경상
2023082900100153,2023년 8월,화요일,부산광역시 사하구 다대동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,31-40세,기타불명,화물,남,51-60세,중상
2023082900100184,2023년 8월,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,보행자,남,12세 이하,경상
2023082900100222,2023년 8월,화요일,부산광역시 북구 만덕동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,21-30세,경상
2023082900100260,2023년 8월,화요일,부산광역시 수영구 망미동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,여,61-64세,중상
2023082900100289,2023년 8월,화요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,여,51-60세,상해없음,보행자,남,51-60세,중상
2023082900100355,2023년 8월,화요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,21-30세,상해없음,보행자,여,51-60세,중상
2023082900100356,2023년 8월,화요일,부산광역시 강서구 송정동,경상사고,0,0,3,0,차대차 - 충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,61-64세,경상
2023082900100495,2023년 8월,화요일,부산광역시 북구 구포동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,경상,승용,남,51-60세,경상
2023082900100497,2023년 8월,화요일,부산광역시 사하구 하단동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,41-50세,경상
2023082900100560,2023년 8월,화요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,41-50세,경상
2023082900100569,2023년 8월,화요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,65세 이상,상해없음
2023083000100060,2023년 8월,수요일,부산광역시 부산진구 양정동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,65세 이상,기타불명,화물,남,65세 이상,경상
2023083000100097,2023년 8월,수요일,부산광역시 동래구 낙민동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,65세 이상,상해없음,특수,남,61-64세,부상신고
2023083000100134,2023년 8월,수요일,부산광역시 부산진구 부전동,중상사고,0,1,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,51-60세,중상
2023083000100255,2023년 8월,수요일,부산광역시 부산진구 양정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61-64세,상해없음,화물,남,21-30세,경상
2023083000100295,2023년 8월,수요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,남,51-60세,경상
2023083000100392,2023년 8월,수요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,기타불명,승용,남,31-40세,경상
2023083000100393,2023년 8월,수요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),여,21-30세,상해없음,보행자,남,65세 이상,중상
2023083000100395,2023년 8월,수요일,부산광역시 영도구 청학동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,자전거,남,41-50세,중상
2023083000100396,2023년 8월,수요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,21-30세,경상
2023083000100437,2023년 8월,수요일,부산광역시 남구 용당동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,흐림,기타 - 기타,이륜,남,41-50세,기타불명,승용,남,41-50세,경상
2023083000100548,2023년 8월,수요일,부산광역시 동래구 수안동,사망사고,1,0,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,남,51-60세,사망
2023083000100586,2023년 8월,수요일,부산광역시 강서구 대저2동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승합,여,51-60세,경상
2023083100100017,2023년 8월,목요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,65세 이상,상해없음,보행자,남,31-40세,경상
2023083100100018,2023년 8월,목요일,부산광역시 사상구 삼락동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,21-30세,경상
2023083100100040,2023년 8월,목요일,부산광역시 수영구 민락동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,보행자,여,41-50세,중상
2023083100100096,2023년 8월,목요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,31-40세,경상
2023083100100097,2023년 8월,목요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,남,31-40세,중상
2023083100100099,2023년 8월,목요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,51-60세,경상
2023083100100179,2023년 8월,목요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,기타불명,이륜,남,21-30세,경상
2023083100100223,2023년 8월,목요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,21-30세,상해없음,보행자,남,31-40세,경상
2023083100100252,2023년 8월,목요일,부산광역시 서구 서대신동1가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,여,41-50세,경상
2023083100100253,2023년 8월,목요일,부산광역시 금정구 서동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로부근,승용,남,41-50세,상해없음,보행자,여,65세 이상,경상
2023083100100254,2023년 8월,목요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,51-60세,상해없음,화물,남,21-30세,중상
2023083100100281,2023년 8월,목요일,부산광역시 남구 대연동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,보행자,남,41-50세,부상신고
2023083100100284,2023년 8월,목요일,부산광역시 기장군 정관읍,경상사고,0,0,2,0,차대차 - 기타,차로위반,젖음/습기,흐림,단일로 - 기타,승용,여,65세 이상,상해없음,승합,남,61-64세,상해없음
2023083100100319,2023년 8월,목요일,부산광역시 영도구 동삼동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,젖음/습기,흐림,기타 - 기타,화물,남,41-50세,상해없음,이륜,남,41-50세,중상
2023083100100322,2023년 8월,목요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,13-20세,경상
2023083100100323,2023년 8월,목요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,이륜,여,31-40세,경상
